Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Score,Grouping,Market
Chinese-Traditional,5868388172,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 00:55:48,2020-12-24 00:55:45,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868430517,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 02:44:17,2020-12-24 02:44:12,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,yes,1,GT,ZH-ZH
Chinese-Traditional,5868450559,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 03:21:52,2020-12-24 03:20:13,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868451359,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 03:23:31,2020-12-24 03:23:10,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868528411,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 05:36:24,2020-12-24 05:35:28,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868887340,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 08:28:41,2020-12-24 08:27:36,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869394168,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 10:53:25,2020-12-24 10:51:55,False,cf_internal,0.9222,45526273,TWN,21,Tainan,218.166.15.226,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869794176,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-24 14:44:38,2020-12-24 14:44:10,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870042854,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-25 04:57:35,2020-12-25 04:57:07,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870048579,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-25 05:37:33,2020-12-25 05:37:12,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870084330,no,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-25 08:12:25,2020-12-25 08:11:29,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870232987,no,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-25 10:23:56,2020-12-25 10:23:24,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870304541,no,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-25 11:20:22,2020-12-25 11:19:25,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870312694,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-25 11:48:39,2020-12-25 11:47:52,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870314601,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-25 11:57:56,2020-12-25 11:57:43,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870604379,no,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-26 04:38:11,2020-12-26 04:37:36,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870998781,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-26 18:25:58,2020-12-26 18:25:09,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871262365,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-27 07:47:47,2020-12-27 07:47:21,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871566268,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-27 11:22:29,2020-12-27 11:21:19,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871785117,no,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-27 13:36:30,2020-12-27 13:36:24,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871832738,no,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-27 15:36:50,2020-12-27 15:36:39,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872060542,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-28 01:32:50,2020-12-28 01:32:35,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872205990,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-28 04:19:30,2020-12-28 04:19:26,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872423973,no,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-28 09:10:03,2020-12-28 09:09:22,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872960142,yes,idiom,formal,idiom,formal,hard,unfamiliar,4,Exact Match,胸有成竹,have a well-thought-out plan (lit. chest has bamboos),胸有定見,"have a well-planned idea (lit. chest has ideas)
",2914023434,2020-12-28 15:08:36,2020-12-28 15:08:27,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,yes,1,GT,ZH-ZH
Chinese-Traditional,5868342955,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-23 23:07:01,2020-12-23 23:06:36,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868372237,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 00:16:31,2020-12-24 00:15:34,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868388192,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 00:55:54,2020-12-24 00:55:50,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868430610,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 02:44:26,2020-12-24 02:44:19,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,yes,1,GT,ZH-ZH
Chinese-Traditional,5868451440,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 03:23:37,2020-12-24 03:23:33,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868451545,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 03:23:52,2020-12-24 03:21:57,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868528537,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 05:36:37,2020-12-24 05:36:26,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868888809,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 08:29:08,2020-12-24 08:28:44,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869394650,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 10:53:33,2020-12-24 10:53:27,False,cf_internal,0.9222,45526273,TWN,21,Tainan,218.166.15.226,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869794244,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-24 14:44:49,2020-12-24 14:44:40,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870042886,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-25 04:57:47,2020-12-25 04:57:37,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870048687,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-25 05:38:10,2020-12-25 05:37:35,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870085211,no,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-25 08:13:39,2020-12-25 08:12:27,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870233224,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-25 10:24:10,2020-12-25 10:23:58,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870305762,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-25 11:21:20,2020-12-25 11:20:24,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870312837,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-25 11:49:16,2020-12-25 11:48:42,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870314628,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-25 11:58:06,2020-12-25 11:57:58,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870604485,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-26 04:38:34,2020-12-26 04:38:17,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870998961,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-26 18:26:27,2020-12-26 18:25:59,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871262392,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-27 07:47:54,2020-12-27 07:47:49,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871567153,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-27 11:23:05,2020-12-27 11:22:33,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871785152,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-27 13:36:38,2020-12-27 13:36:33,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871832878,no,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-27 15:37:21,2020-12-27 15:36:52,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872060654,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-28 01:33:00,2020-12-28 01:32:52,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872206023,yes,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-28 04:19:36,2020-12-28 04:19:32,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872424554,no,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-28 09:10:22,2020-12-28 09:10:06,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872960231,no,general vocabulary,slang/informal,idiom,slang/informal,hard,unfamiliar,5,Exact Match,挨餓,starvation,喝西北風,have nothing to eat (lit. to drink northwest wind),2914023435,2020-12-28 15:08:43,2020-12-28 15:08:38,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,yes,0,GT,ZH-ZH
Chinese-Traditional,5868343327,yes,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-23 23:07:36,2020-12-23 23:07:03,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868372891,no,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-24 00:18:06,2020-12-24 00:16:34,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868388245,no,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-24 00:56:05,2020-12-24 00:55:56,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868430675,no,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-24 02:44:35,2020-12-24 02:44:28,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,yes,0,GT,ZH-ZH
Chinese-Traditional,5868451605,yes,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-24 03:24:00,2020-12-24 03:23:39,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868452400,no,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-24 03:25:45,2020-12-24 03:23:55,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868528810,no,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-24 05:37:08,2020-12-24 05:36:39,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868890607,no,animal,neutral,idiom,slang/informal,medium,unfamiliar,6,Exact Match,貓頭鷹,owl,夜貓子,night owl (lit. night cat),2914023436,2020-12-24 08:29:42,2020-12-24 08:29:10,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,yes,0,Pilot 3A,ZH-ZH
